timestamp,acc_x,acc_y,acc_z,act,fall,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2,-7.541.735.172.271.720,1.800.439.715.385.430,71.490.864.753.723.100,SEN,0,17.379.789.352.416.900,-587.493.360.042.572,18.695.391.714.572.900,-2.759.999.990.463.250,-17.639.999.389.648.400,809.999.942.779.541
2,-1.920.149.803.161.620,4.709.394.931.793.210,14.767.436.027.526.800,SEN,0,-621.049.165.725.708,12.309.130.430.221.500,-4.261.057.823.896.400,-35.399.999.618.530.200,-15.779.999.732.971.100,12.420.000.076.293.900
3,-9.672.574.996.948.240,24.660.277.366.638.100,835.336.971.282.959,SEN,0,3.004.045.784.473.410,-7.350.324.839.353.560,-25.726.136.565.208.400,-3.119.999.885.559.080,-14.639.999.389.648.400,13.979.999.542.236.300
3,-13.431.471.586.227.400,1.259.350.061.416.620,9.050.082.206.726.070,SEN,0,474.042.683.839.798,21.640.846.729.278.500,3.142.530.024.051.660,-34.800.000.190.734.800,-1.565.999.984.741.210,12.239.999.771.118.100
3,-3.071.760.892.868.040,1.434.126.853.942.870,10.675.745.010.375.900,SEN,0,-525.708.019.733.429,6.056.028.604.507.440,23.382.554.948.329.900,-4.739.999.771.118.160,-1.559.999.942.779.540,12
4,-28.419.175.148.010.200,2.145.204.782.485.960,7.443.572.998.046.870,SEN,0,46.179.214.119.911.100,-5.198.490.619.659.420,-20.240.025.222.301.400,-7.019.999.980.926.510,-14.639.999.389.648.400,11.579.999.923.706.000
4,-2.801.215.887.069.700,32.178.070.545.196.500,9.524.134.635.925.290,SEN,0,9.693.906.456.232.070,2.663.161.139.935.250,-10.279.802.232.980.700,-7.079.999.923.706.050,-14.399.999.618.530.200,11.819.999.694.824.200
4,-2.801.215.887.069.700,14.676.456.451.416.000,893.037.223.815.918,SEN,0,-3.808.320.462.703.700,-43.835.631.012.916.500,-41.012.682.020.664.200,-6.299.999.713.897.700,-1.415.999.984.741.210,134.399.995.803.833
5,-2.161.964.178.085.320,17.621.324.062.347.400,9.131.484.985.351.560,SEN,0,-59.122.178.703.546.500,-19.654.129.445.552.800,30.892.670.154.571.500,-6.359.999.656.677.240,-13.859.999.656.677.200,13.199.999.809.265.100
5,-22.170.307.636.260.900,1.436.521.053.314.200,9.308.655.738.830.560,SEN,0,-3.888.215.124.607.080,-1.810.949.668.288.230,19.707.392.901.182.100,-5.940.000.057.220.450,-1.409.999.942.779.540,12.239.999.771.118.100
5,-222.660.756.111.145,13.982.137.441.635.100,9.277.531.623.840.330,SEN,0,5.060.006.305.575.370,9.960.222.989.320.750,-7.030.745.595.693.580,-5.460.000.038.146.970,-14.579.999.923.706.000,12.179.999.351.501.400
6,-20.231.003.761.291.500,17.477.672.100.067.100,8.975.862.503.051.750,SEN,0,511.326.938.867.569,11.717.909.015.715.100,-18.642.127.513.885.400,-5.759.999.752.044.670,-14.880.000.114.440.900,12.539.999.961.853.000
6,-19.321.208.000.183.100,16.615.760.326.385.400,9.210.494.041.442.870,SEN,0,11.717.909.015.715.100,-3.568.635.880.947.110,1.065.264.455.974.100,-6,-15.119.999.885.559.000,13.019.999.504.089.300
6,-18.722.656.965.255.700,17.381.904.125.213.600,917.936.897.277.832,SEN,0,1.597.896.683.961.150,3.515.372.797.846.790,-3.195.793.367.922.300,-5.639.999.866.485.590,-15.239.999.771.118.100,13.079.999.923.706.000
6,-17.549.498.081.207.200,14.891.934.394.836.400,9.521.739.959.716.790,SEN,0,-61.785.340.309.143.000,18.642.127.513.885.400,4.687.163.606.286.040,-5.460.000.038.146.970,-14.639.999.389.648.400,1.284.000.015.258.780
7,-18.411.411.046.981.800,15.658.079.385.757.400,9.121.908.187.866.210,SEN,0,4.420.847.445.726.390,-3.515.372.797.846.790,-9.054.748.341.441.150,-5.460.000.038.146.970,-15,1.265.999.984.741.210
7,-19.991.583.824.157.700,14.700.398.445.129.300,929.189.682.006.836,SEN,0,11.185.277.253.389.300,4.793.690.051.883.450,-2.183.792.181.313.030,-5.639.999.866.485.590,-1.565.999.984.741.210,12.359.999.656.677.200
7,-1.944.091.796.875,14.652.514.457.702.600,9.425.971.984.863.280,SEN,0,-9.054.748.341.441.150,3.142.530.098.557.470,532.632.227.987.051,-5.279.999.732.971.190,-1.559.999.942.779.540,12.239.999.771.118.100
8,-1.721.431.016.921.990,14.987.702.369.689.900,9.433.155.059.814.450,SEN,0,13.315.806.165.337.500,-29.294.772.073.626.500,18.642.127.513.885.400,-4.799.999.713.897.700,-15.479.999.542.236.300,12.420.000.076.293.900
8,-1.778.891.921.043.390,15.705.963.373.184.200,9.287.108.421.325.680,SEN,0,54.861.120.879.650.100,532.632.227.987.051,-8.522.115.647.792.810,-521.999.979.019.165,-15.179.999.351.501.400,12.779.999.732.971.100
8,-17.764.976.024.627.600,1.702.277.421.951.290,957.441.234.588.623,SEN,0,-5.858.954.507.857.560,-6.391.586.363.315.580,30.892.670.154.571.500,-5.339.999.675.750.730,-1.559.999.942.779.540,12.300.000.190.734.800
9,-14.221.558.570.861.800,1.821.987.509.727.470,935.654.067.993.164,SEN,0,9.054.748.341.441.150,41.012.682.020.664.200,-1.597.896.683.961.150,-521.999.979.019.165,-15.299.999.237.060.500,1.259.999.942.779.540
0,9.624.691.009.521.480,4.335.899.353.027.340,8.530.540.466.308.590,CA,0,9.054.748.341.441.150,41.012.682.020.664.200,-1.597.896.683.961.150,13.859.999.656.677.200,-4.859.999.656.677.240,15.479.999.542.236.300
0,-5.626.373.887.062.070,-727.837.324.142.456,95.624.418.258.667,CA,0,-28.149.614.334.106.400,-11.398.329.734.802.200,4.996.090.233.325.950,12.899.999.618.530.200,-5.819.999.694.824.210,1.703.999.900.817.870
0,28.802.247.047.424.300,-340.216.064.453.125,8.576.030.731.201.170,CA,0,436.758.428.812.027,5.688.512.325.286.860,13.704.627.752.304.000,11.639.999.389.648.400,-10.619.999.885.559.000,15.420.000.076.293.900
1,-8.212.111.592.292.780,28.730.420.395.731.900,1.193.748.950.958.250,CA,0,-1.225.054.144.859.310,-13.725.932.836.532.500,3.435.477.912.425.990,8.880.000.114.440.910,-16.079.999.923.706.000,11.460.000.038.146.900
1,-210.210.919.380.188,30.573.954.582.214.300,9.461.885.452.270.500,CA,0,2.545.982.003.211.970,7.760.451.436.042.780,5.699.164.867.401.120,4.799.999.713.897.700,-1.734.000.015.258.780,12.300.000.190.734.800
1,-6.651.092.529.296.870,19.871.874.153.614.000,4.015.076.160.430.900,CA,0,10.423.612.594.604.400,10.088.053.941.726.600,-7.893.609.404.563.900,5.999.999.642.372.130,-16.799.999.237.060.500,14.579.999.923.706.000
2,-12.722.787.857.055.600,-18.746.598.958.969.100,1.256.955.862.045.280,CA,0,-4.958.806.037.902.830,12.362.394.332.885.700,-48.842.376.470.565.700,-26.399.998.664.855.900,-13.619.999.885.559.000,1.703.999.900.817.870
2,-7.486.668.586.730.950,6.823.474.764.823.910,2.738.966.703.414.910,CA,0,-13.757.890.462.875.300,-1.438.106.968.998.900,-34.993.937.611.579.800,-5.519.999.980.926.510,-12.719.999.313.354.400,163.799.991.607.666
2,-12.624.625.205.993.600,38.067.805.767.059.300,3.093.308.687.210.080,CA,0,1.528.654.545.545.570,-2.407.497.614.622.110,5.613.943.934.440.610,-7.019.999.980.926.510,-16.619.998.931.884.700,10.559.999.465.942.300
3,-77.213.006.019.592.200,-12.042.834.758.758.500,-5.626.373.887.062.070,CA,0,14.988.270.998.001.000,-5.347.627.401.351.920,15.563.514.232.635.400,-7.199.999.809.265.130,-1.734.000.015.258.780,8.519.999.504.089.350
3,-11.207.258.224.487.300,7.900.865.375.995.630,-6.488.286.852.836.600,CA,0,-8.740.494.847.297.660,12.911.005.020.141.600,-15.691.345.930.099.400,-9.300.000.190.734.860,-12.479.999.542.236.300,12.059.999.465.942.300
3,-1.032.858.657.836.910,2.779.668.092.727.660,2.801.215.946.674.340,CA,0,-5.954.828.262.329.100,550.209.105.014.801,-1.043.959.140.777.580,-104.399.995.803.833,-11.519.999.504.089.300,11.279.999.732.971.100
3,-12.270.283.699.035.600,7.541.735.172.271.720,5.027.823.522.686.950,CA,0,16.255.935.430.526.700,-1.065.264.455.974.100,13.065.468.072.891.200,-8.460.000.038.146.970,-15.899.999.618.530.200,5.039.999.961.853.020
4,-9.591.172.218.322.750,-1.292.868.971.824.640,6.200.982.332.229.610,CA,0,-15.020.228.922.367.000,33.662.357.926.368.700,4.079.962.968.826.290,-7.859.999.656.677.240,-15.179.999.351.501.400,38.999.998.569.488.500
4,-10.572.794.914.245.600,32.154.128.551.483.100,-6.727.706.789.970.390,CA,0,-17.741.979.360.580.400,-33.182.987.570.762.600,-22.535.669.803.619.300,-8.819.999.694.824.210,-10.5,6.179.999.828.338.620
4,-10.342.951.774.597.100,3.292.027.235.031.120,9.265.560.507.774.350,CA,0,463.390.052.318.573,-5.177.185.535.430.900,662.061.870.098.114,-6.059.999.942.779.540,-9,4.079.999.923.706.050
5,-6.840.234.279.632.560,-1.968.033.790.588.370,-4.632.780.075.073.240,CA,0,8.852.347.731.590.270,2.599.245.309.829.710,20.154.802.799.224.800,-26.399.998.664.855.900,-12.719.999.313.354.400,-11.399.999.856.948.800
5,-8.856.152.534.484.860,-9.720.458.984.375,-6.114.790.916.442.870,CA,0,-5.416.869.521.141.050,13.273.195.028.305.000,-1.659.149.408.340.450,-7.5,-15.539.999.961.853.000,10.799.999.237.060.500
5,-14.755.465.507.507.300,4.364.629.745.483.390,-1.742.978.811.264.030,CA,0,-310.524.582.862.854,-13.209.278.881.549.800,-15.915.050.506.591.700,-965.999.984.741.211,-1.734.000.015.258.780,13.199.999.332.427.900
6,-9.979.032.516.479.490,-5.267.243.832.349.770,-25.043.349.266.052.200,CA,0,2.514.024.078.845.970,18.801.917.135.715.400,28.304.076.194.763.100,-38.399.999.141.693.100,-19.920.000.076.293.900,-5.579.999.923.706.050
6,-8.027.758.598.327.630,-19.943.699.836.730.900,-2.456.450.939.178.460,CA,0,-43.356.263.637.542.700,33.076.462.149.620.000,-15.361.113.548.278.800,-8.220.000.267.028.800,-1.565.999.984.741.210,-4.380.000.114.440.910
6,-13.716.381.072.998.000,27.437.551.021.575.900,22.026.655.673.980.700,CA,0,-29.230.856.895.446.700,-13.805.826.902.389.500,-20.831.246.376.037.500,-14.460.000.038.146.900,-10.5,-3.299.999.952.316.280
7,-1.409.705.924.987.790,-2.497.152.328.491.210,-4.572.925.269.603.720,CA,0,26.514.432.430.267.300,2.034.655.064.344.400,23.473.103.046.417.200,-10.619.999.885.559.000,-12.479.999.542.236.300,-7.799.999.713.897.700
7,-5.822.698.593.139.640,-3.861.847.400.665.280,-4.481.945.514.678.950,CA,0,17.310.547.828.674.300,-7.850.999.236.106.870,2.633.866.310.119.620,-10.139.999.389.648.400,-134.399.995.803.833,-815.999.984.741.211
7,-11.585.541.725.158.600,7.015.010.714.530.940,-16.927.006.244.659.400,CA,0,-8.479.505.181.312.560,7.398.261.427.879.330,-3.646.400.213.241.570,-14.460.000.038.146.900,-984.000.015.258.789,-5.279.999.732.971.190
8,-13.546.393.394.470.200,27.748.796.939.849.800,38.307.225.704.193.100,CA,0,-7.563.377.916.812.890,26.205.506.920.814.500,-10.018.812.417.984.000,-11.519.999.504.089.300,-10.679.999.351.501.400,-6.480.000.019.073.480
8,-10.359.710.693.359.300,-26.168.625.354.766.800,-18.746.598.958.969.100,CA,0,1.560.612.440.109.250,-25.353.294.610.977.100,3.224.555.492.401.120,-7.619.999.885.559.080,-13.859.999.656.677.200,-7.739.999.771.118.160
8,-10.845.733.642.578.100,-24.827.871.322.631.800,-2.140.416.383.743.280,CA,0,4.170.510.470.867.150,40.480.050.444.602.900,-14.242.585.897.445.600,-1.265.999.984.741.210,-1.115.999.984.741.210,-4.679.999.828.338.620
0,-19.153.614.044.189.400,5.149.928.092.956.540,7.860.164.165.496.820,TRO,0,-31.174.964.904.785.100,-6.876.282.095.909.110,-269.352.126.121.521,22.200.000.286.102.200,17.520.000.457.763.600,10.139.999.389.648.400
0,-2.607.285.737.991.330,5.386.953.830.718.990,31.962.592.601.776.100,TRO,0,-2.913.498.282.432.550,-788.295.716.047.287,-4.048.004.746.437.070,2.819.999.933.242.790,17.399.999.618.530.200,10.019.999.504.089.300
1,-4.704.606.533.050.530,-9.385.270.476.341.240,15.179.238.319.396.900,TRO,0,-36.048.548.221.588.100,-15.883.092.880.249.000,7.515.440.583.229.060,3.059.999.942.779.540,16.739.999.771.118.100,11.219.999.313.354.400
1,5.623.979.568.481.440,2.432.508.945.465.080,9.217.676.162.719.720,TRO,0,6.492.787.003.517.150,-14.215.954.542.160.000,-1.435.976.505.279.540,6.059.999.942.779.540,1.259.999.942.779.540,14.639.999.389.648.400
1,-69.455.790.519.714.300,-4.345.476.150.512.690,-20.901.381.969.451.900,TRO,0,6.233.395.099.639.890,18.487.664.461.135.800,-13.358.416.557.312.000,10.019.999.504.089.300,10.079.999.923.706.000,14.579.999.923.706.000
2,-4.474.762.916.564.940,7.824.251.174.926.750,3.840.299.606.323.240,TRO,0,-9.342.369.437.217.710,449.008.971.452.713,-12.681.972.980.499.200,7.980.000.019.073.480,14.219.999.313.354.400,965.999.984.741.211
2,-17.963.695.526.123.000,869.095.230.102.539,1.951.034.927.368.160,TRO,0,-11.568.771.600.723.200,-2.082.059.383.392.330,-31.883.366.107.940.600,293.999.981.880.188,15.420.000.076.293.900,10.559.999.465.942.300
2,-13.831.303.596.496.500,6.876.147.270.202.630,-4.405.331.015.586.850,TRO,0,-2.066.612.958.908.080,19.957.729.578.018.100,-1.138.235.092.163.080,6,15.779.999.732.971.100,7.980.000.019.073.480
3,6.050.147.533.416.740,1.194.706.678.390.500,4.558.559.894.561.760,TRO,0,-20.996.363.162.994.300,-9.582.054.018.974.300,1.940.911.889.076.230,6.539.999.961.853.020,1.781.999.969.482.420,34.800.000.190.734.800
3,-29.664.158.821.105.900,-12.315.773.963.928.200,-1.702.277.421.951.290,TRO,0,-14.663.364.887.237.500,-439.102.029.800.415,-22.237.396.240.234.300,4.559.999.942.779.540,16.079.999.923.706.000,8.039.999.961.853.020
3,5.750.872.611.999.510,7.565.677.165.985.100,258.813.214.302.063,TRO,0,-6.407.565.474.510.190,28.069.719.672.203.000,9.033.442.735.671.990,6.420.000.076.293.940,15.839.999.198.913.500,6.539.999.961.853.020
4,-20.029.891.967.773.400,3.098.097.085.952.750,6.344.634.532.928.460,TRO,0,5.515.406.608.581.540,-4.262.655.735.015.860,28.852.686.882.019.000,19.799.998.998.641.900,14.699.999.809.265.100,7.259.999.752.044.670
4,-1.884.236.717.224.120,1.540.429.401.397.700,-13.785.813.331.604.000,TRO,0,-4.170.510.470.867.150,4.789.429.187.774.650,-4.069.310.188.293.450,5.339.999.675.750.730,11.880.000.114.440.900,5.940.000.057.220.450
4,4.522.646.903.991.690,5.736.507.415.771.480,3.268.085.241.317.740,TRO,0,-72.437.983.751.297,-6.522.614.479.064.940,7.531.419.992.446.890,9.779.999.732.971.190,13.979.999.542.236.300,19.199.999.570.846.500
5,-629.675.030.708.313,-9.856.928.825.378.410,-50.876.784.324.646,TRO,0,-2.102.299.451.828.000,-11.904.330.253.601.000,-2.434.661.865.234.370,8.639.999.389.648.430,15,23.399.999.141.693.100
5,6.576.871.871.948.240,23.367.409.706.115.700,-304.063.618.183.136,TRO,0,3.449.326.276.779.170,36.852.824.687.957.700,13.944.311.141.967.700,8.819.999.694.824.210,12.779.999.732.971.100,-25.199.999.809.265.100
5,-14.008.474.349.975.500,-24.181.437.492.370.600,1.723.825.216.293.330,TRO,0,5.896.771.430.969.230,-4.437.891.960.144.040,4.871.454.238.891.600,7.739.999.771.118.160,14.219.999.313.354.400,-17.999.999.523.162.800
6,-6.367.858.123.779.290,126.150.484.085.083,6.947.973.251.342.770,TRO,0,-5.072.256.565.093.990,28.197.550.773.620.600,-7.692.274.570.465.080,8.519.999.504.089.350,11.460.000.038.146.900,-6.539.999.961.853.020
6,-29.312.211.990.356.400,29.144.617.080.688.400,61.530.985.832.214.300,TRO,0,-13.598.101.139.068.600,-5.000.884.056.091.300,1.813.080.072.402.950,6.059.999.942.779.540,12.539.999.961.853.000,-8.639.999.389.648.430
6,-13.974.955.558.776.800,-21.547.815.799.713.100,-66.391.215.324.401.800,TRO,0,20.186.761.021.614.000,3.283.144.950.866.690,-4.602.475.166.320.800,4.920.000.076.293.940,15.179.999.351.501.400,-4.440.000.057.220.450
6,4.122.815.132.141.110,4.489.128.112.792.960,7.613.561.630.249.020,TRO,0,-984.836.995.601.654,2.230.131.149.291.990,2.404.301.881.790.160,5.759.999.752.044.670,13.5,-8.460.000.038.146.970
7,1.272.996.997.833.250,-54.444.146.156.311.000,-31.498.117.446.899.400,TRO,0,546.107.816.696.167,-19.691.413.640.975.900,2.767.024.517.059.320,521.999.979.019.165,1.734.000.015.258.780,-5.940.000.057.220.450
7,-5.660.850.524.902.340,15.516.820.907.592.700,11.305.420.875.549.300,TRO,0,-6.923.686.504.364.010,-1.779.524.326.324.460,-6.472.014.427.185.050,6.659.999.847.412.100,14.519.999.504.089.300,-9.059.999.465.942.380
7,-13.220.781.326.293.900,17.999.608.993.530.200,11.951.854.705.810.500,TRO,0,2.529.470.443.725.580,-3.423.759.937.286.370,-2.355.299.711.227.410,6,14.399.999.618.530.200,-8.460.000.038.146.970
8,-5.276.820.659.637.450,-5.109.226.226.806.640,-1.889.025.092.124.930,TRO,0,-23.169.500.827.789.300,19.473.034.143.447.800,-2.568.885.326.385.490,5.639.999.866.485.590,16.799.999.237.060.500,-4.799.999.713.897.700
8,5.578.489.780.426.020,38.307.225.704.193.100,18.962.076.902.389.500,TRO,0,-4.165.183.901.786.800,3.472.762.107.849.120,6.157.228.350.639.340,35.999.999.046.325.600,15.539.999.961.853.000,-7.919.999.599.456.780
8,-14.508.862.495.422.300,-4.489.128.112.792.960,-15.128.960.609.436.000,TRO,0,2.077.798.366.546.630,-23.537.018.299.102.700,-28.602.349.758.148.100,7.199.999.690.055.840,1.818.000.030.517.570,-5.519.999.980.926.510
9,-22.795.194.625.854.400,18.519.149.780.273.400,9.493.009.567.260.740,TRO,0,-12.974.921.464.920.000,525.708.019.733.429,-521.446.943.283.081,-11.399.999.856.948.800,18.239.999.771.118.100,-8.399.999.618.530.270
0,-2.604.891.538.619.990,5.513.846.397.399.900,7.094.019.412.994.380,SAL,0,6.418.218.612.670.890,-12.106.730.937.957.700,2.652.508.616.447.440,7.679.999.828.338.620,-20.999.999.046.325.600,22.559.999.465.942.300
0,-21.380.221.843.719.400,4.546.588.897.705.070,8.075.642.585.754.390,SAL,0,-6.056.028.604.507.440,4.601.942.300.796.500,4.356.931.746.006.010,7.980.000.019.073.480,-4.019.999.980.926.510,22.079.999.923.706.000
0,16.112.977.266.311.600,-33.231.520.652.770.900,14.951.789.855.957.000,SAL,0,-22.588.932.514.190.600,-26.402.578.353.881.800,-5.683.186.054.229.730,7.199.999.809.265.130,-8.279.999.732.971.190,20.399.999.618.530.200
1,-5.506.663.769.483.560,-3.308.786.630.630.490,-5.779.603.004.455.560,SAL,0,32.565.133.571.624.700,4.928.978.443.145.750,8.825.715.780.258.170,8.519.999.504.089.350,-12.960.000.038.146.900,14.880.000.114.440.900
1,13.318.943.977.355.900,-13.017.274.856.567.300,-9.217.676.162.719.720,SAL,0,8.452.341.079.711.910,24.905.881.881.713.800,3.861.051.082.611.080,34.800.000.190.734.800,-13.920.000.076.293.900,13.739.999.771.118.100
1,-31.857.248.306.274.400,15.468.936.920.166.000,-29.664.158.821.105.900,SAL,0,-2.435.727.119.445.800,21.198.762.953.281.400,-13.640.711.307.525.600,-7.619.999.885.559.080,-6.359.999.656.677.240,15.839.999.198.913.500
2,1.445.858.383.178.710,-12.540.828.704.833.900,38.810.009.956.359.800,SAL,0,1.933.454.990.386.960,-12.783.173.322.677.600,28.607.676.029.205.300,-11.519.999.504.089.300,-23.399.999.141.693.100,15.059.999.465.942.300
2,-28.026.525.497.436.500,17.659.631.729.125.900,10.347.740.173.339.800,SAL,0,-6.462.426.662.445.060,-42.930.158.972.740.100,-30.924.627.780.914.300,-10.5,-41.999.998.688.697.800,16.619.998.931.884.700
2,3.399.766.445.159.910,-67.492.547.035.217.200,-5.008.669.853.210.440,SAL,0,16.777.914.762.496.900,-8.586.031.794.548.030,33.555.831.760.168.000,-10.5,47.999.998.927.116.300,16.079.999.923.706.000
3,8.355.764.150.619.500,-4.704.606.533.050.530,19.065.027.236.938.400,SAL,0,-17.182.716.131.210.300,2.225.870.132.446.280,3.681.021.213.531.490,-10.139.999.389.648.400,-24.600.000.381.469.700,15.539.999.961.853.000
3,-9.220.070.838.928.220,10.199.298.858.642.500,-3.260.424.041.748.040,SAL,0,23.323.965.072.631.800,24.810.009.002.685.500,-337.795.352.935.791,-11.460.000.038.146.900,-11.999.999.731.779.000,15.119.999.885.559.000
3,9.943.120.002.746.580,-6.449.979.305.267.330,-21.380.221.843.719.400,SAL,0,1.757.686.287.164.680,-242.454.195.022.583,2.136.387.825.012.200,-12.899.999.618.530.200,12.599.999.904.632.500,15.119.999.885.559.000
4,-19.177.555.084.228.500,21.641.189.575.195.300,22.400.150.299.072.200,SAL,0,-6.404.369.831.085.200,-5.345.497.131.347.650,6.966.829.299.926.750,-965.999.984.741.211,2.879.999.876.022.330,1.734.000.015.258.780
4,-3.514.688.014.984.130,-7.797.914.981.842.040,-9.945.513.725.280.760,SAL,0,-10.865.697.264.671.300,-28.288.097.381.591.700,-19.350.528.717.041.000,-9.239.999.771.118.160,-47.999.998.927.116.300,1.734.000.015.258.780
4,-4.118.026.793.003.080,-6.145.915.985.107.420,4.089.296.340.942.380,SAL,0,2.891.660.451.889.030,-24.772.725.105.285.600,5.218.730.449.676.510,-8.279.999.732.971.190,-6.239.999.771.118.160,1.685.999.870.300.290
5,-3.270.479.440.689.080,-7.352.593.421.936.030,-8.037.335.395.812.980,SAL,0,8.277.105.093.002.310,5.379.585.549.235.340,-2.667.422.294.616.690,-7.559.999.942.779.540,-14.399.999.380.111.600,1.619.999.885.559.080
5,63.973.069.190.979,-7.644.686.222.076.410,-27.676.970.958.709.700,SAL,0,31.835.427.284.240.700,-2.568.352.699.279.780,3.061.037.302.017.210,-9.119.999.885.559.080,29.999.998.211.860.600,16.139.999.389.648.400
5,-3.689.704.132.080.070,17.214.309.692.382.800,-17.053.897.857.666.000,SAL,0,-12.085.424.661.636.300,4.511.927.604.675.290,-4.254.133.701.324.460,-8.760.000.228.881.830,3.119.999.885.559.080,16.139.999.389.648.400
6,16.304.513.216.018.600,-5.992.686.748.504.630,-7.264.008.045.196.530,SAL,0,27.601.001.262.664.700,-2.669.020.175.933.830,17.283.915.281.295.700,-984.000.015.258.789,4.380.000.114.440.910,1.619.999.885.559.080
