timestamp,acc_x,acc_y,acc_z,act,fall,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
5,9.533.711.433.410.640,-52.480.902.671.813.900,25.689.783.096.313.400,CA,0,4.337.143.301.963.800,-6.108.652.451.075.610,-6.963.863.968.849.180,13.319.999.694.824.200,25.199.999.809.265.100,36.599.998.474.121.000
5,1.008.198.356.628.410,-344.765.043.258.667,2.322.375.535.964.960,CA,0,921.795.666.217.804,-12.950.342.893.600.400,-10.433.578.491.210.900,134.399.995.803.833,2.700.000.047.683.710,4.019.999.980.926.510
6,10.201.693.534.851.000,-4.618.414.878.845.210,31.292.216.777.801.500,CA,0,-42.271.876.335.144.000,-4.648.684.561.252.590,9.248.499.870.300.290,12.479.999.542.236.300,6.779.999.732.971.190,3
6,57.125.654.220.581.000,-26.024.973.392.486.500,16.974.890.232.086.100,CA,0,-6.090.326.309.204.100,-50.335.294.008.255,38.117.989.897.727.900,12.059.999.465.942.300,8.699.999.809.265.130,19.199.999.570.846.500
6,9.763.554.573.059.080,-36.535.518.169.403.000,24.396.915.435.791.000,CA,0,-18.509.216.606.616.900,41.599.923.372.268.600,427.605.677.396.059,15.179.999.351.501.400,4.920.000.076.293.940,16.799.999.475.479.100
7,7.618.350.028.991.690,-26.791.117.191.314.600,19.704.279.899.597.100,CA,0,1.974.927.306.175.230,-14.379.768.371.582.000,-11.673.635.244.369.500,15.899.999.618.530.200,3.359.999.895.095.820,6.299.999.713.897.700
7,910.993.766.784.668,-451.067.590.713.501,4.031.835.556.030.270,CA,0,-294.437.050.819.397,10.012.081.861.495.900,-12.932.016.849.517.800,149.399.995.803.833,7.199.999.809.265.130,22.200.000.286.102.200
7,70.341.644.287.109.300,-507.570.743.560.791,22.697.031.497.955.300,CA,0,-8.570.439.219.474.790,-2.932.153.046.131.130,7.916.813.492.774.960,7.739.999.771.118.160,15.239.999.771.118.100,-35.999.999.046.325.600
8,9.579.200.744.628.900,-6.160.281.181.335.440,8.020.575.642.585.750,CA,0,5.009.095.072.746.270,-13.011.430.203.914.600,23.335.053.026.676.100,10.260.000.228.881.800,15.119.999.885.559.000,18.600.000.143.051.100
8,6.976.703.643.798.820,-4.659.116.744.995.110,2.190.694.570.541.380,CA,0,9.437.867.999.076.840,-2.718.350.291.252.130,-11.386.528.015.136.700,14.219.999.313.354.400,15.719.999.313.354.400,38.399.999.141.693.100
0,-8.619.125.932.455.060,7.989.450.931.549.070,69.695.210.456.848.100,TRO,0,36.713.001.132.011.400,7.061.602.473.258.970,-18.087.719.678.878.700,834.000.015.258.789,1.475.999.927.520.750,-6.779.999.732.971.190
1,-4.304.774.761.199.950,10.323.798.179.626.400,41.180.267.333.984.300,TRO,0,-11.691.961.288.452.100,16.200.146.675.109.800,-5.864.306.092.262.260,7.679.999.828.338.620,15.059.999.465.942.300,-6.239.999.771.118.160
1,25.282.769.203.186.000,26.575.639.247.894.200,8.327.033.042.907.710,TRO,0,-20.922.133.922.576.900,-13.377.949.595.451.300,1.585.806.131.362.910,8.880.000.114.440.910,15.899.999.618.530.200,-25.199.999.809.265.100
1,10.290.278.434.753.400,13.860.033.988.952.600,1.448.970.890.045.160,TRO,0,-7.770.205.736.160.270,-37.983.601.093.292.200,-7.312.057.018.280.020,8.819.999.694.824.210,14.819.999.694.824.200,-25.799.999.237.060.500
1,263.362.193.107.605,14.824.896.812.438.900,5.382.165.431.976.310,TRO,0,-205.433.988.571.167,-6.493.497.490.882.870,8.979.719.132.184.980,20.999.999.046.325.600,1.703.999.900.817.870,-7.319.999.694.824.210
2,38.953.661.918.640.100,-2.054.224.967.956.540,-42.975.921.630.859.300,TRO,0,4.052.480.220.794.670,36.047.158.241.271.900,-16.322.319.507.598.800,-24.600.000.381.469.700,17.399.999.618.530.200,-6.239.999.771.118.160
2,968.694.019.317.627,1.767.878.532.409.660,12.476.184.844.970.700,TRO,0,-33.536.500.930.786.100,-4.494.746.685.028.070,19.144.517.183.303.800,-587.999.963.760.376,14.579.999.923.706.000,-1.109.999.942.779.540
2,10.182.539.939.880.300,18.440.141.677.856.400,19.407.398.223.876.900,TRO,0,-10.702.359.676.361.000,11.148.290.634.155.200,-17.715.091.705.322.200,-7.019.999.980.926.510,18,-19.199.999.570.846.500
3,31.076.738.834.381.100,-11.252.747.774.124.100,-9.528.923.034.667.960,TRO,0,19.101.755.619.049.000,-19.901.989.698.410.000,-4.202.753.007.411.950,-14.039.999.961.853.000,13.920.000.076.293.900,3
3,2.518.700.122.833.250,4.376.600.742.340.080,5.664.681.434.631.340,TRO,0,-1.635.897.159.576.410,-2.433.687.210.083.000,2.376.265.823.841.090,-17.940.000.534.057.600,9.479.999.542.236.320,3.119.999.885.559.080
3,62.847.795.486.450.100,10.070.012.092.590.300,25.929.205.417.633.000,TRO,0,-18.332.066.535.949.700,-24.379.632.472.991.900,6.414.084.881.544.110,-7.139.999.866.485.590,36.599.998.474.121.000,19.559.999.465.942.300
4,4.153.939.723.968.500,11.362.881.660.461.400,4.003.105.163.574.210,TRO,0,1.370.781.660.079.950,1.513.113.260.269.160,-9.462.302.923.202.510,7.259.999.752.044.670,-2.759.999.990.463.250,18.779.998.779.296.800
4,16.519.991.159.439.000,569.819.986.820.221,-6.631.938.815.116.880,TRO,0,8.631.525.635.719.290,21.868.975.460.529.300,-36.041.051.149.368.200,7.679.999.828.338.620,-20.399.999.618.530.200,19.079.999.923.706.000
4,-12.713.210.582.733.100,51.331.682.205.200.100,4.302.380.561.828.610,TRO,0,-10.567.969.083.786.000,-345.566.463.470.459,13.005.321.025.848.300,4.319.999.694.824.210,3.240.000.009.536.740,19.020.000.457.763.600
5,9.277.531.623.840.330,4.460.397.720.336.910,23.774.423.599.243.100,TRO,0,2.926.044.464.111.320,10.848.966.836.929.300,-11.844.676.733.016.900,1.619.999.885.559.080,-5.699.999.809.265.130,7.079.999.923.706.050
5,6.253.654.956.817.620,17.999.608.993.530.200,-8.578.424.453.735.350,TRO,0,35.124.751.925.468.400,3.536.909.818.649.290,-3.225.368.559.360.500,16.260.000.228.881.800,-2.879.999.876.022.330,7.5
5,-34.356.794.357.299.800,802.536.392.211.914,5.832.275.390.625,TRO,0,2.877.175.211.906.430,-19.822.577.238.082.800,29.504.790.902.137.700,9.899.999.618.530.270,9.599.999.785.423.270,17.399.999.618.530.200
6,3.337.517.261.505.120,-16.615.760.326.385.400,-31.747.114.658.355.700,TRO,0,13.811.663.389.205.900,14.220.943.450.927.700,-15.234.979.391.098.000,11.819.999.694.824.200,-13.199.999.332.427.900,15.479.999.542.236.300
6,9.030.928.611.755.370,11.674.127.578.735.300,587.776.517.868.042,TRO,0,-40.744.712.948.799.100,-3.299.283.266.067.500,10.482.447.147.369.300,104.399.995.803.833,13.199.999.332.427.900,15.479.999.542.236.300
6,9.397.241.592.407.220,20.132.843.017.578.100,17.504.009.246.826.100,TRO,0,-11.246.029.138.565.000,11.911.872.029.304.500,-30.482.175.946.235.600,15.960.000.038.146.900,-23.399.999.141.693.100,23.999.998.569.488.500
7,2.451.662.540.435.790,5.554.547.905.921.930,-1.414.973.258.972.160,TRO,0,19.724.838.733.673.000,4.553.389.549.255.370,-15.815.300.941.467.200,14.519.999.504.089.300,-293.999.981.880.188,6.239.999.771.118.160
7,8.631.096.839.904.780,11.224.017.143.249.500,5.643.133.640.289.300,TRO,0,-21.899.518.966.674.800,-20.928.242.206.573.400,11.148.290.634.155.200,9.899.999.618.530.270,-8.999.999.761.581.420,15
7,-15.969.325.304.031.300,11.118.672.370.910.600,3.708.618.402.481.070,TRO,0,-11.575.896.739.959.700,-13.866.641.521.453.800,5.858.197.808.265.680,959.999.942.779.541,-6,12.719.999.313.354.400
8,449.870.491.027.832,8.245.630.264.282.220,4.163.516.521.453.850,TRO,0,4.525.900.363.922.110,33.964.107.036.590.500,-20.555.615.425.109.800,11.579.999.923.706.000,-8.399.999.618.530.270,10.800.000.190.734.800
8,4.888.959.884.643.550,4.946.420.669.555.660,8.523.358.106.613.150,TRO,0,-17.971.655.130.386.300,7.684.684.991.836.540,403.781.920.671.463,6.239.999.771.118.160,29.999.998.211.860.600,14.460.000.038.146.900
0,34.165.258.407.592.700,4.697.423.934.936.520,8.259.995.460.510.250,SAL,0,-5.038.416.385.650.630,-29.468.140.602.111.800,4.538.728.892.803.190,7.079.999.923.706.050,21.599.998.474.121.000,7.319.999.694.824.210
0,31.052.796.840.667.700,4.359.841.346.740.720,747.230.339.050.293,SAL,0,-16.920.967.400.074.000,-7.935.139.536.857.600,-13.041.973.114.013.600,7.440.000.057.220.450,2.819.999.933.242.790,6.539.999.961.853.020
1,2.626.439.332.962.030,4.034.229.755.401.610,6.248.866.558.074.950,SAL,0,12.614.367.008.209.200,-32.009.339.332.580.500,-15.748.106.241.226.100,809.999.942.779.541,4.920.000.076.293.940,587.999.963.760.376
1,4.436.455.726.623.530,49.799.394.607.543.900,5.990.292.549.133.300,SAL,0,-13.475.687.503.814.600,-3.654.195.785.522.460,12.162.326.574.325.500,8.460.000.038.146.970,8.039.999.961.853.020,-13.799.999.952.316.200
1,3.423.708.438.873.290,-30.406.360.626.220.700,-18.626.888.990.402.200,SAL,0,7.525.860.071.182.250,2.495.384.454.727.170,-2.456.900.119.781.490,6.480.000.019.073.480,9.239.999.771.118.160,-4.139.999.866.485.590
2,-18.626.888.990.402.200,-4.537.012.100.219.720,-586.579.442.024.231,SAL,0,-1.081.842.303.276.060,-6.621.779.203.414.910,-1.216.843.605.041.500,4.259.999.752.044.670,6.299.999.713.897.700,-8.399.999.618.530.270
2,35.434.186.458.587.600,5.779.603.004.455.560,729.034.423.828.125,SAL,0,-10.519.099.235.534.600,-15.369.369.983.673.000,45.875.978.469.848.600,13.199.999.332.427.900,8.699.999.809.265.130,-7.139.999.866.485.590
2,6.042.964.935.302.730,-13.024.457.693.099.900,17.741.034.030.914.300,SAL,0,-14.697.418.212.890.600,-10.934.487.581.253.000,1.737.911.581.993.100,25.799.999.237.060.500,11.039.999.961.853.000,-2.759.999.990.463.250
2,24.047.361.373.901.300,4.989.516.258.239.740,4.955.997.467.041.010,SAL,0,-10.952.813.625.335.600,-8.051.204.085.350.030,1.569.923.609.495.160,8.639.999.389.648.430,6.239.999.771.118.160,-4.079.999.923.706.050
3,478.122.091.293.335,-4.683.058.738.708.490,-20.374.655.723.571.700,SAL,0,5.494.732.856.750.480,34.959.816.932.678.200,-3.916.867.971.420.280,7.859.999.656.677.240,7.259.999.752.044.670,-6.359.999.656.677.240
3,17.741.034.030.914.300,35.218.706.130.981.400,-35.027.170.181.274.400,SAL,0,-22.821.924.686.431.800,5.693.264.007.568.350,-6.108.652.427.792.540,17.400.000.095.367.400,9.300.000.190.734.860,-6.480.000.019.073.480
3,7.347.805.023.193.350,6.691.793.918.609.610,6.718.130.111.694.330,SAL,0,-4.966.334.402.561.180,-15.393.804.013.729.000,9.834.930.300.712.580,23.999.999.463.558.100,9.300.000.190.734.860,-4.980.000.019.073.480
4,18.938.134.908.676.100,-9.696.516.990.661.620,-5.147.533.416.748.040,SAL,0,-10.183.123.350.143.400,627.358.615.398.407,5.766.568.183.898.920,5.579.999.923.706.050,10.800.000.190.734.800,-35.999.998.450.279.200
4,5.770.026.206.970.210,-16.998.831.927.776.300,1.725.501.251.220.700,SAL,0,3.773.925.542.831.420,3.286.454.916.000.360,-6.499.606.370.925.900,6.599.999.904.632.560,984.000.015.258.789,38.999.998.569.488.500
4,4.388.571.739.196.770,-790.086.567.401.886,-8.259.995.579.719.540,SAL,0,-20.616.703.033.447.200,-27.488.934.993.743.800,5.913.175.344.467.160,6.599.999.666.213.980,9.179.999.351.501.460,-3.179.999.828.338.620
5,4.764.461.517.333.980,6.742.072.105.407.710,12.787.431.716.918.900,SAL,0,-39.968.912.601.470.900,-8.875.871.896.743.770,-13.964.380.025.863.600,-23.999.999.463.558.100,9.899.999.618.530.270,-37.799.999.713.897.700
5,4.355.052.947.998.040,8.647.856.712.341.300,8.513.781.547.546.380,SAL,0,-2.064.724.564.552.300,-4.153.883.829.712.860,-13.500.121.235.847.400,29.999.998.211.860.600,11.639.999.389.648.400,38.999.998.569.488.500
5,28.203.697.204.589.800,-24.372.973.442.077.600,30.861.260.890.960.600,SAL,0,-33.719.760.179.519.600,-11.759.155.988.693.200,9.492.846.131.324.760,16.799.999.475.479.100,12.300.000.190.734.800,3.119.999.885.559.080
6,6.952.761.650.085.440,62.416.839.599.609.300,33.190.818.786.621.000,SAL,0,-28.209.757.804.870.600,22.241.604.328.155.500,3.225.368.559.360.500,587.999.963.760.376,8.819.999.694.824.210,7.799.999.713.897.700
6,-2.853.888.511.657.710,-14.915.876.388.549.800,9.672.574.996.948.240,SAL,0,539.943.790.435.791,-10.989.465.713.500.900,16.859.880.089.759.800,4.259.999.752.044.670,7.679.999.828.338.620,6.539.999.961.853.020
6,423.773.717.880.249,10.261.548.042.297.300,10.742.782.592.773.400,SAL,0,-1.225.395.679.473.870,-3.090.978.264.808.650,7.257.078.886.032.100,-6.599.999.666.213.980,10.5,-4.440.000.057.220.450
7,27.006.595.134.735.100,12.734.758.377.075.100,8.422.801.971.435.540,SAL,0,20.830.504.596.233.300,16.554.448.008.537.200,1.270.599.663.257.590,8.399.999.737.739.560,1.115.999.984.741.210,3
7,15.921.441.316.604.600,-1.824.381.709.098.810,-21.308.395.266.532.800,SAL,0,12.773.191.928.863.500,7.244.861.721.992.490,-8.142.833.709.716.790,16.200.000.047.683.700,11.519.999.504.089.300,10.199.999.809.265.100
7,8.015.787.124.633.780,14.654.908.180.236.800,4.924.872.970.581.050,SAL,0,-4.841.717.720.031.730,7.605.272.531.509.390,1.606.575.608.253.470,-7.799.999.713.897.700,10.380.000.114.440.900,-4.799.999.713.897.700
8,545.877.993.106.842,-27.700.912.952.423.000,16.663.644.313.812.200,SAL,0,44.733.662.605.285.600,1.053.742.527.961.730,11.337.659.358.978.200,29.999.998.211.860.600,11.279.999.732.971.100,4.619.999.885.559.080
0,49.320.554.733.276.300,70.126.166.343.688.900,65.050.458.908.081.000,SEN,0,20.256.290.435.791.000,-14.385.876.655.578.600,-5.992.587.804.794.310,-3.299.999.952.316.280,11.880.000.114.440.900,7.799.999.713.897.700
0,-10.127.472.877.502.400,7.903.259.754.180.900,6.873.753.070.831.290,SEN,0,-6.230.825.558.304.780,1.605.353.832.244.870,-7.208.210.229.873.650,-36.599.998.474.121.000,11.699.999.809.265.100,29.999.998.211.860.600
1,-7.829.039.692.878.720,6.734.889.507.293.700,7.311.892.032.623.290,SEN,0,-44.287.729.263.305.600,-35.063.666.105.270.300,-1.832.595.793.530.340,-293.999.981.880.188,12.239.999.771.118.100,-17.999.999.225.139.600
1,-849.941.611.289.978,6.074.089.527.130.120,60.621.185.302.734.300,SEN,0,-3.439.171.314.239.500,2.669.481.039.047.240,313.373.863.697.052,-3.240.000.009.536.740,11.219.999.313.354.400,47.999.998.927.116.300
1,-5.841.852.426.528.930,7.424.419.403.076.170,6.021.417.140.960.690,SEN,0,-15.271.630.883.216.800,-3.640.756.905.078.880,32.070.425.152.778.600,-34.800.000.190.734.800,11.219.999.313.354.400,41.999.998.688.697.800
2,8.451.532.125.473.020,6.670.246.124.267.570,7.704.541.206.359.860,SEN,0,-9.346.238.523.721.690,26.572.638.750.076.200,5.503.895.878.791.800,-2.700.000.047.683.710,12.420.000.076.293.900,23.999.999.463.558.100
2,-9.576.807.022.094.720,5.207.388.877.868.650,3.861.847.400.665.280,SEN,0,2.724.458.873.271.940,-2.370.157.092.809.670,11.484.266.817.569.700,-16.200.000.047.683.700,13.079.999.923.706.000,17.999.999.225.139.600
2,42.616.790.533.065.700,8.712.499.618.530.270,6.574.477.672.576.900,SEN,0,-3.176.499.158.143.990,6.902.777.403.593.060,21.624.629.199.504.800,-5.999.999.642.372.130,1.284.000.015.258.780,-5.399.999.618.530.270
3,15.538.369.417.190.500,1.126.950.740.814.200,5.853.823.184.967.040,SEN,0,4.758.640.229.701.990,-5.345.070.958.137.510,13.866.640.627.384.100,-10.799.999.237.060.500,13.079.999.923.706.000,-17.999.999.225.139.600
3,3.064.578.175.544.730,5.006.275.653.839.110,5.458.779.811.859.130,SEN,0,-7.880.161.702.632.900,-4.862.487.316.131.590,-6.548.475.623.130.790,-1.5,13.979.999.542.236.300,11.999.999.731.779.000
3,13.527.239.561.080.900,7.046.135.425.567.620,7.491.456.985.473.630,SEN,0,-14.294.247.329.235.000,4.593.706.727.027.890,-15.271.630.883.216.800,-24.600.000.381.469.700,1.409.999.942.779.540,1.559.999.942.779.540
4,18.483.237.028.121.900,7.146.692.276.000.970,5.875.370.979.309.080,SEN,0,-26.511.552.929.878.200,14.905.111.491.680.100,15.882.496.535.778.000,-3.419.999.837.875.360,13.559.999.465.942.300,13.799.999.952.316.200
4,1.941.697.597.503.660,7.292.738.437.652.580,62.201.361.656.188.900,SEN,0,1.160.643.994.808.190,5.192.354.694.008.820,12.339.477.986.097.300,-23.399.999.141.693.100,1.409.999.942.779.540,11.999.999.284.744.200
4,21.499.931.812.286.300,7.309.497.833.251.950,5.612.008.571.624.750,SEN,0,2.076.941.914.856.430,12.217.304.669.320.500,-27.488.935.738.801.900,-22.200.000.286.102.200,13.799.999.237.060.500,13.199.999.332.427.900
5,17.525.556.087.493.800,68.593.878.746.032.700,6.471.527.099.609.370,SEN,0,-33.292.156.457.901,-7.391.469.180.583.950,-23.945.917.189.121.200,-22.799.999.713.897.700,13.380.000.114.440.900,10.199.999.809.265.100
5,20.446.481.704.711.900,6.509.834.289.550.780,7.287.950.038.909.910,SEN,0,-9.162.978.827.953.330,-3.237.585.723.400.110,-9.162.978.269.159.790,-26.399.998.664.855.900,13.319.999.694.824.200,22.200.000.286.102.200
5,21.715.409.755.706.700,64.834.980.964.660.600,7.024.587.631.225.580,SEN,0,-14.844.025.671.482.000,12.767.083.942.890.100,3.420.845.419.168.470,-2.700.000.047.683.710,13.559.999.465.942.300,3.299.999.952.316.280
6,38.810.009.956.359.800,6.919.242.858.886.710,6.696.582.317.352.290,SEN,0,-19.792.033.731.937.400,24.190.263.450.145.700,16.493.362.188.339.200,-22.200.000.286.102.200,15,20.399.999.618.530.200
6,33.710.360.527.038.500,65.265.936.851.501.400,7.247.248.649.597.160,SEN,0,-4.086.688.458.919.520,-11.362.093.687.057.400,-659.734.457.731.247,-5.999.999.642.372.130,13.859.999.656.677.200,25.199.999.809.265.100
6,2.760.514.497.756.950,6.174.646.377.563.470,7.082.048.416.137.690,SEN,0,-19.608.774.781.227.100,19.058.994.948.863.900,-7.941.247.895.359.990,-9.599.999.785.423.270,13.619.999.885.559.000,25.199.999.809.265.100
7,22.433.669.567.108.100,671.334.171.295.166,7.050.923.824.310.300,SEN,0,-1.270.599.663.257.590,-5.497.787.147.760.390,-28.099.801.391.363.100,-20.999.999.046.325.600,1.415.999.984.741.210,2.819.999.933.242.790
7,186.508.309.841.156,6.495.469.093.322.750,6.404.489.517.211.910,SEN,0,-11.056.660.860.776.900,3.481.931.984.424.590,-27.488.935.738.801.900,-19.799.998.998.641.900,14.279.999.732.971.100,36.599.998.474.121.000
7,22.409.727.573.394.700,6.485.892.295.837.400,66.630.635.261.535.600,SEN,0,-12.217.304.902.151.200,29.932.396.486.401.500,5.864.306.539.297.100,-22.200.000.286.102.200,13.859.999.656.677.200,34.800.000.190.734.800
8,26.455.929.279.327.300,6.646.304.130.554.190,7.156.269.073.486.320,SEN,0,1.466.076.634.824.270,-6.108.652.451.075.610,-2.015.855.349.600.310,-19.799.998.998.641.900,134.399.995.803.833,3.119.999.885.559.080
8,2.229.001.760.482.780,6.174.646.377.563.470,7.230.489.253.997.800,SEN,0,-7.452.555.745.840.070,-1.466.076.634.824.270,-3.054.326.167.330.140,-19.199.999.570.846.500,13.859.999.656.677.200,36.599.998.474.121.000
0,11.779.472.827.911.300,6.387.730.121.612.540,856.884.765.625,CA,0,-9.853.256.344.795.220,34.086.281.061.172.400,54.367.005.825.042.700,119.399.995.803.833,8.760.000.228.881.830,-35.399.999.618.530.200
1,3.294.421.434.402.460,63.973.069.190.979,4.898.536.682.128.900,CA,0,33.597.588.539.123.500,-5.619.960.278.272.620,-45.753.806.829.452.500,9.179.999.351.501.460,11.460.000.038.146.900,-26.399.998.664.855.900
1,27.509.377.002.716.000,6.057.330.131.530.760,1.008.437.728.881.830,CA,0,-5.876.523.852.348.320,-12.119.566.202.163.600,14.312.572.479.248.000,6.119.999.885.559.080,13.139.999.389.648.400,-37.799.999.713.897.700
1,5.585.672.378.540.030,6.567.295.074.462.890,9.545.681.953.430.170,CA,0,8.106.181.621.551.510,7.330.382.615.327.830,5.577.199.459.075.920,521.999.979.019.165,1.409.999.942.779.540,-34.800.000.190.734.800
2,397.916.316.986.084,42.760.443.687.438.900,5.602.431.774.139.400,CA,0,789.237.916.469.574,6.133.087.277.412.410,-3.726.277.872.920.030,9.300.000.190.734.860,12.179.999.351.501.400,-19.199.999.570.846.500
2,23.582.887.649.536.100,4.438.849.925.994.870,6.157.886.981.964.110,CA,0,-5.968.153.476.715.080,-18.997.909.128.665.900,-21.319.197.118.282.300,11.399.999.618.530.200,9.960.000.038.146.970,-4.920.000.076.293.940
2,34.356.794.357.299.800,817.380.428.314.209,7.395.689.010.620.110,CA,0,5.467.243.790.626.520,5.736.024.379.730.220,8.894.197.940.826.410,1.134.000.015.258.780,959.999.942.779.541,-4.980.000.019.073.480
3,42.951.979.637.146,4.752.490.520.477.290,7.058.106.422.424.310,CA,0,18.350.391.387.939.400,9.462.302.923.202.510,8.356.636.762.619.010,13.920.000.076.293.900,8.039.999.961.853.020,-5.759.999.752.044.670
3,4.714.183.330.535.880,61.530.985.832.214.300,7.383.718.013.763.420,CA,0,-3.090.978.264.808.650,-34.513.887.763.023.300,17.959.438.264.369.900,16.5,24.600.000.381.469.700,-12.599.999.904.632.500
3,35.458.126.068.115.200,43.861.775.398.254.300,7.967.903.137.207.030,CA,0,-2.816.088.795.661.920,-43.737.950.921.058.600,-8.973.610.401.153.560,17.279.998.779.296.800,12.599.999.904.632.500,13.799.999.952.316.200
4,27.964.274.883.270.200,7.105.990.409.851.070,8.614.337.921.142.570,CA,0,15.271.631.069.481.300,-38.667.771.220.207.200,-6.872.233.748.435.970,15.839.999.198.913.500,3.119.999.885.559.080,-24.600.000.381.469.700
